id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
XdZUH3wS,false,1.501934865679E12,1.501935666337E12,58,outoftime,black,5+8,yusuf2012,1349,laode_syahril,2119,d4 c6 c4 d5 e3 Nf6 Nf3 Bf5 Bd3 Bxd3 Qxd3 e6 O-O Nbd7 Nc3 Bd6 e4 dxe4 Nxe4 Nxe4 Qxe4 Nf6 Qh4 O-O Bg5 Be7 Bxf6 Bxf6 Qh3 Qb6 c5 Qxb2 Rfe1 Bxd4 Ng5 Qxf2+ Kh1 h6 Rf1 Qe2 Rae1 Qc4 Ne4 Qxa2 Rd1 Qe2 Qd3 Qxd3 Rxd3 Rfd8 Rfd1 e5 Nd6 Bxc5 Nxb7 Rxd3 Rxd3 Bd4,D12,Slav Defense: Quiet Variation |  Schallopp Defense,8,800658,770,3468,2025-01-31
AbL4qbvl,true,1.500820625902E12,1.500821220221E12,38,outoftime,black,10+0,kanchanfromindia,846,laode_syahril,2119,Nf3 Nc6 g3 e5 Bg2 Qe7 O-O d6 Nc3 Nf6 d4 h6 dxe5 dxe5 Nd5 Nxd5 Qxd5 Be6 Qd1 g5 Be3 f5 Qd2 Bg7 Rad1 O-O Qc3 Qf7 b4 e4 Nd4 Rad8 Qc5 Nxd4 Qxa7 Nxe2+ Kh1 Rxd1,A04,Zukertort Opening: Black Mustang Defense,2,594319,1273,2965,2025-01-31
TmYoZ2Mr,true,1.500772200734E12,1.500772964825E12,72,mate,black,10+0,laode_syahril,2147,domyaty1953,2113,e4 e6 d4 d5 Nc3 c5 exd5 exd5 dxc5 Be6 Be3 Nf6 Bb5+ Nc6 Nge2 Be7 Nd4 Rc8 Qd3 O-O Bxc6 bxc6 b4 Qd7 Bf4 h6 O-O Ne4 Nxe4 dxe4 Qxe4 Bd5 Qf5 Qb7 a3 Bf6 Be5 Bxe5 Qxe5 Rce8 Qd6 Rd8 Qg3 Qe7 Rfe1 Qf6 c3 Rfe8 Rad1 Re4 Rxe4 Bxe4 Qc7 Re8 Re1 Qg5 f3 Qd2 Rxe4 Rxe4 Qc8+ Kh7 Qf5+ Kg8 Qxe4 Qxc3 Nxc6 Qxa3 Qe7 Qc3 Qxa7 Qe1#,C10,French Defense: Marshall Variation,6,764091,34,4260,2025-01-31
uhxTJwPQ,true,1.500771282103E12,1.500771970499E12,68,draw,draw,10+0,bauss54,2044,laode_syahril,2156,d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 O-O e3 h6 Bh4 Ne4 Bxe7 Qxe7 Rc1 c6 Bd3 Nxc3 Rxc3 dxc4 Bxc4 Nd7 O-O e5 dxe5 Nxe5 Be2 Nxf3+ Bxf3 Be6 b3 Rad8 Qe2 Qg5 Rd1 Rxd1+ Qxd1 Qa5 Qc2 Rd8 h3 Bf5 Qb2 Qe5 Qc1 Be6 Rc2 Qf5 Bg4 Qe4 Bxe6 Qxe6 Rd2 Qf6 Qd1 Rxd2 Qxd2 Qa1+ Kh2 Qe5+ Kg1 Qa1+ Kh2 Qe5+ Kg1 Qa1+,D56,Queen's Gambit Declined: Lasker Defense,14,688396,112,4200,2025-01-31
pCRElg8p,true,1.500769982292E12,1.500771027892E12,132,mate,black,10+0,laode_syahril,2192,ginreck,2103,e4 c5 Nf3 d6 d4 cxd4 Nxd4 a6 Nc3 g6 Bc4 Bg7 O-O Nf6 Be3 O-O f3 b5 Bb3 Bb7 Qd2 Nbd7 Nde2 Rc8 Rfd1 Nb6 e5 Ne8 Bf4 Nc4 Bxc4 Rxc4 exd6 Nxd6 Bg3 Qb6+ Bf2 Qc7 a3 a5 Be3 b4 axb4 axb4 Nd5 Bxd5 Qxd5 Bxb2 Ra7 Qc6 Qxc6 Rxc6 Nd4 Bxd4 Bxd4 Nb5 Rb7 Nxd4 Rxd4 Rxc2 Rdxb4 e6 Rb2 Rfc8 Rxc2 Rxc2 h4 h5 f4 Kg7 Kh2 Kf6 Kg3 Rc3+ Kf2 Rc5 Kf3 e5 fxe5+ Rxe5 Rc7 g5 hxg5+ Rxg5 Rc6+ Kg7 Rc7 Ra5 Kf4 Kg6 Rc6+ f6 Rc2 Ra4+ Kf3 Kg5 Rc5+ f5 Rc3 Rf4+ Kg3 h4+ Kh3 Rg4 g3 Ra4 gxh4+ Rxh4+ Kg3 f4+ Kg2 Kg4 Rf3 Rh2+ Kxh2 Kxf3 Kg1 Ke2 Kg2 f3+ Kg1 f2+ Kh2 f1=Q Kg3 Qf3+ Kh2 Qg4 Kh1 Kf2 Kh2 Qh4#,B54,Sicilian Defense #2,6,1045600,89,4295,2025-01-31
wxX0bHAT,true,1.500769658976E12,1.500769900305E12,22,resign,white,10+0,laode_syahril,2178,bringue,1955,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 Nc6 Nc3 d5 cxd5 Nxd5 d4 Bg4 Nxd5 Qxd5 Ne5 Qb5 Bxc6 Qxe2,A05,King's Indian Attack: Symmetrical Defense,4,241329,223,4133,2025-01-31
6ee1MEvP,true,1.500769063564E12,1.500769590428E12,56,resign,black,10+0,andybar,1928,laode_syahril,2164,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 b6 e3 Bb7 Be2 Be4 Qb3 c5 a3 Bxc3+ Qxc3 Nc6 O-O cxd4 Nxd4 Nxd4 Qxd4 Qc7 b4 Rac8 Bb2 d6 Rac1 e5 Qd2 Bb7 Rfd1 Rfd8 h3 Qd7 Qe1 Qf5 Bd3 Qg5 Bf1 Bf3 Rd2 h6 Kh1 Bb7 Rcd1 Ne4 Rd3 Rxc4 Rxd6 Nxd6 Rxd6 Rxd6,E32,Nimzo-Indian Defense: Classical Variation,7,526864,236,4092,2025-01-31
zxCdZkPq,true,1.500738072019E12,1.500740213513E12,85,mate,white,15+15,laode_syahril,2203,karakiller87,2040,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 h6 Nc3 Bb4 O-O Bxc3 bxc3 O-O Bf4 d6 Qb3 c5 Rad1 Nh5 Bc1 Qc7 Ba3 Nd7 Nh4 g5 Nf3 f5 Qb5 Bc6 Qb1 Qb7 dxc5 dxc5 Rd6 Rae8 Rfd1 Nhf6 Qb3 Ne4 R6d3 g4 Nd2 Ne5 Nxe4 Bxe4 Bxe4 fxe4 Re3 Rd8 Rxd8 Rxd8 Bc1 Kf7 Kg2 Kf6 Qa4 Kf5 Qb3 Qa6 Qc2 Qxc4 f3 gxf3+ exf3 Rd3 Rxe4 Qxc3 Qxc3 Rxc3 Bxh6 Rc2+ Kh3 Rxa2 g4+ Kg6 Rxe5 Kxh6 Rxe6+ Kg5 Kg3 Rxh2 f4#,E15,Queen's Indian Defense: Fianchetto Traditional,8,2141494,163,4243,2025-01-31
hVtDBDkG,true,1.500736498143E12,1.500737779221E12,44,resign,black,15+15,ae_mat,1833,laode_syahril,2193,d4 e6 c4 Nf6 Nc3 Bb4 a3 Bxc3+ bxc3 c5 Nf3 b6 Bg5 h6 Bh4 Nc6 e4 g5 d5 gxh4 dxc6 Nxe4 cxd7+ Bxd7 Qc2 Ng5 Nxh4 Qf6 Be2 Bc6 O-O Nh3+ Kh1 Qxh4 f3 Ng5 Rad1 Ke7 Rd3 Rhg8 Rfd1 Nh3 Rd6 Qf2,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9,1281078,360,4026,2025-01-31
b59NpQuW,true,1.50071810633E12,1.500719374311E12,80,outoftime,black,15+15,erdene123,1980,laode_syahril,2173,d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 Qc2 Bb4 a3 Bd6 Bd3 dxc4 Bxc4 O-O O-O e5 h3 exd4 exd4 Nb6 Bb3 Bc7 Re1 Qd6 Bg5 Nfd5 Rac1 h6 Bh4 Be6 Bxd5 Nxd5 Bg3 Qd8 Bxc7 Qxc7 Ne4 Qf4 Ne5 Rfd8 Nc5 Bc8 Rcd1 Rb8 Qa4 a6 Qc4 Ra8 Rd3 Qg5 Rg3 Qd2 Qc1 Qxc1 Rxc1 Nf4 Kf1 Rxd4 Re3 Rd5 b4 Rd8 Rf3 g5 Nc4 Rb8 g4 b6 Ne5 bxc5 Nxc6 Bb7 Rxf4 Bxc6 Rf5 Bb5+,D45,Semi-Slav Defense: Stoltz Variation,11,1267981,193,4153,2025-01-31
OHVh1oko,true,1.500717615473E12,1.50071807541E12,43,resign,white,15+15,laode_syahril,2147,erdene123,2008,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Bc4 c5 Ne2 O-O O-O Nc6 Be3 Qc7 Bf4 e5 Bg3 cxd4 cxd4 Nxd4 Qxd4 exd4 Bxc7 d3 Bxd3 Bxa1 Rxa1 Bd7 Rb1 Rac8 Rxb7 a6 Nc3 Bc6 Ra7 Ra8 Rxa6,D87,Gruenfeld Defense: Exchange Variation |  Spassky Variation,16,459937,139,4155,2025-01-31
lmk7lokQ,true,1.500715650078E12,1.500717107946E12,98,mate,black,15+15,beamall,2104,laode_syahril,2098,e4 c6 Nc3 d5 d4 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nd7 h4 h6 h5 Bh7 Bd3 Bxd3 Qxd3 Qc7 Be3 Ngf6 O-O-O e6 Ne4 Nxe4 Qxe4 Bd6 Qg4 Kf8 Kb1 a5 Nd2 a4 Ne4 a3 Nxd6 Qxd6 b3 b5 Qg3 Qxg3 fxg3 Nf6 Rh4 Ke7 Rf1 Rhd8 Rf3 Rd5 g4 b4 g3 Rad8 Rf4 e5 Rf1 exd4 Bf4 c5 Kc1 R8d7 Bd2 R7d6 Kb1 Ne4 Bf4 Re6 Ka1 Nf6 Rg1 Re2 Rc1 Kf8 Bc7 Ne4 Bf4 Nc3 Rhh1 d3 g5 hxg5 h6 gxh6 Be3 d2 Rcd1 Rxe3 Rdg1 Rde5 Rb1 Re1 g4 Nxb1 Rxe1 dxe1=Q c4 Nd2#,B19,Caro-Kann Defense: Classical |  Spassky Variation,15,1457868,6,4202,2025-01-31
34BzwAwa,true,1.500714808127E12,1.500715634977E12,43,mate,white,15+15,laode_syahril,2029,beamall,2117,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d4 exd4 Nxd4 Bd7 Bg5 Be7 Qd2 Nxd4 Qxd4 Bxb5 Nxb5 O-O Be3 b6 O-O-O Qd7 Qc4 Nxe4 Qxe4 Qxb5 Qxe7 Rac8 Qe4 Rfe8 Qd5 Qe2 Rd2 Qa6 Kb1 Re5 Qc6 Ra5 a3 Re8 Qxe8#,C48,Four Knights Game: Spanish Variation,7,826850,88,4146,2025-01-31
neB5oibq,true,1.500713983593E12,1.500714757297E12,57,draw,draw,15+15,beamall,2120,laode_syahril,2010,d4 Nf6 c4 e6 Nc3 d5 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Bd6 c5 Be7 Qa4 Nd7 Bd3 e5 Be2 e4 Nd2 Qg6 O-O Nxc5 dxc5 Bh3 g3 Bxf1 Rxf1 O-O Qd4 Qg5 Rd1 Rad8 Qb4 b6 Qa4 Qg6 Nb3 Ra8 Qd4 Bf6 Qb4 Be7 Rd2 Rfb8 Qd4 Rb7 Ba6 Rbb8 Be2 Rb7 Ba6 Rbb8 Be2,D43,Semi-Slav Defense,8,773704,110,4130,2025-01-31
63PiJLzL,true,1.500709444404E12,1.500711170288E12,70,mate,black,15+15,nichecorner,1706,laode_syahril,1983,d4 Nf6 Bf4 d5 Nf3 c5 Nbd2 cxd4 Nxd4 Nbd7 Bg3 e5 N4b3 Bd6 e3 Nb6 c4 dxc4 Nxc4 Bb4+ Nbd2 e4 a3 Bg4 Qc2 Bxd2+ Nxd2 Rc8 Qb1 Qd5 Be2 Bxe2 Kxe2 O-O Rd1 Rfd8 f3 exf3+ gxf3 Rd7 Ne4 Qc4+ Kf2 Qc2+ Qxc2 Rxc2+ Ke1 Nxe4 Rxd7 Nxd7 Rd1 Nef6 Be5 h5 Bc3 Rxh2 Rd4 h4 Kf1 h3 Kg1 Rg2+ Kh1 Rf2 Rf4 Nh5 Rf5 Ng3+ Kg1 Rg2#,D02,Queen's Pawn Game: London System,5,1725884,277,3689,2025-01-31
XKAotDZv,true,1.500708475375E12,1.500709142695E12,49,resign,white,15+15,laode_syahril,1906,posmacaco,1928,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 d6 Nxc6 bxc6 Bd3 Nf6 Nc3 g6 Bc4 Bg7 O-O O-O Bg5 h6 Be3 Bd7 Qd2 Kh7 Rad1 Ng4 Bd4 Qh4 Qf4 Qh5 Bxg7 Kxg7 Be2 f5 h3 g5 hxg4 fxg4 Qe3 c5 Nd5 Rac8 Qc3+ Kg8 Bc4 Be6 Ne7+ Kf7 Nxc8,C45,Scotch Game,7,667320,22,3834,2025-01-31
Xm7neWCT,true,1.500697418269E12,1.500698721634E12,107,resign,white,15+15,laode_syahril,1833,srinathpads,1719,Nf3 d5 c4 dxc4 Na3 Qd5 Qa4+ Bd7 Qxc4 Qxc4 Nxc4 e6 d3 Bb4+ Bd2 Bxd2+ Ncxd2 Nc6 d4 O-O-O Rc1 f6 e3 g5 Be2 g4 Nh4 h5 Ng6 Rh6 Nf4 e5 dxe5 fxe5 Nd3 Bf5 Nc5 Nb4 e4 Bg6 a3 Nc6 Bb5 Nd4 Bd3 Bf7 Bc4 Bxc4 Nxc4 Rc6 Nxe5 Rb6 Ned3 Nb3 Rc2 Rb5 Nxb3 Rxb3 Nc5 Rb5 h3 Nf6 hxg4 hxg4 Rh6 b6 Rxf6 bxc5 Rg6 Rd4 Rxg4 c4 Ke2 Re5 Ke3 Rd3+ Kf4 Rc5 Rg8+ Kd7 Rg7+ Ke6 Rg6+ Kd7 Ra6 c3 Rxc3 Rdxc3 bxc3 Rxc3 f3 c5 Rxa7+ Kc6 g4 Rd3 g5 c4 Ra8 Kb5 g6 c3 g7 c2 Rc8 Rxa3 g8=Q,A09,Reti Opening: Reti Accepted,4,1303365,114,3552,2025-01-31
2KGzYnb8,true,1.500696785356E12,1.500697403639E12,52,mate,black,15+15,srinathpads,1728,laode_syahril,1662,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 Qb6 c3 Nd7 Ne2 e6 Qc2 c5 Be3 Rc8 Qd2 cxd4 Bxd4 Bc5 O-O Ne7 b4 Bxd4 cxd4 Nf5 f4 Rc4 Na3 Rxb4 Rfb1 Rxb1+ Rxb1 Qa6 Qb2 Kd8 Qxb7 Qxe2 Qa8+ Ke7 Qxh8 Qe3+ Kh1 Qxa3 Qxh7 Qd3 Rg1 Ng3+ hxg3 Qxh7#,B12,Caro-Kann Defense: Advance Variation,5,618283,66,3390,2025-01-31
ZWLHvQT9,true,1.500696241726E12,1.500696654158E12,39,resign,white,15+15,laode_syahril,1500,memoryst,1500,c4 e6 d4 d5 Nc3 Nf6 Nf3 c6 e3 Nbd7 a3 Be7 Bd3 dxc4 Bxc4 b5 Bd3 O-O O-O Bb7 Qc2 a6 b4 h6 Bb2 Nd5 Rfc1 f5 Nxd5 cxd5 Qc7 Qxc7 Rxc7 Bc8 Rac1 Bd6 R7c6 Be7 Rxe6,D45,Semi-Slav Defense: Normal Variation,10,412432,0,3000,2025-01-31
kOxDbue2,true,1.502316046133E12,1.502318156417E12,53,resign,white,30+30,erx0r,1757,dumbluck,1992,c4 e5 g3 g6 Bg2 Bg7 Nc3 Nc6 e3 d6 Nge2 Nge7 O-O Be6 Nd5 Qd7 Qa4 O-O-O b4 a6 b5 Nb8 Rb1 Nxd5 cxd5 Bh3 Bxh3 Qxh3 bxa6 Nxa6 Ba3 Qd7 Qb3 b6 Rfc1 Nc5 Bxc5 dxc5 Rxc5 Qd6 Rc6 Qxd5 Qxb6 Kd7 Qxc7+ Ke8 Rb8 Qd7 Rxd8+ Qxd8 Qb7 Qd7 Rc7,A25,English Opening: King's English Variation |  Taimanov Variation,8,2110284,235,3749,2025-01-31
ZEroJxFf,true,1.501794112581E12,1.501796137444E12,46,resign,black,30+30,dumbluck,2022,kimaga,1865,e4 e6 d4 d5 exd5 exd5 c4 Nf6 Nf3 Bg4 h3 Bh5 g4 Bg6 Ne5 Ne4 Bg2 Qh4 O-O Bd6 f4 h5 Nxg6 fxg6 cxd5 Nf6 Re1+ Kf7 g5 Ng8 Qe2 Ne7 Qe6+ Kf8 Nc3 Na6 Nb5 Nf5 Nxd6 cxd6 Qxg6 Qxe1+ Kh2 Qg3+ Kg1 Qxg2+,C01,French Defense: Exchange Variation |  Monte Carlo Variation,7,2024863,157,3887,2025-01-31
iePNTV78,true,1.500686028043E12,1.500686219186E12,34,resign,black,10+0,danielvsk,1708,dumbluck,2016,e4 Nc6 f4 e5 Nf3 f5 Nxe5 Nxe5 fxe5 Qh4+ g3 Qxe4+ Qe2 Qxh1 d4 b6 Bg5 Bb7 Nc3 Ne7 O-O-O Bf3 Qc4 Bxd1 Bxe7 Bxe7 Nd5 Bg5+ Kb1 Be2 Nxc7+ Kd8 Ne6+ dxe6,C30,King's Gambit Declined |  Miles Defense,6,191143,308,3724,2025-01-31
Hj5KPRXb,true,1.50068566046E12,1.500685976774E12,60,resign,black,10+0,elcazador201,1608,dumbluck,2012,e4 Nc6 Nf3 e5 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Nc3 Be6 Ng5 Bc4 b3 Bd5 Nxd5 cxd5 Nxf7+ Ke8 Nxh8 Bc5 g4 Nd4 Be3 Nxc2 Bxc5 Nxa1 Rxa1 b6 Ba3 c5 e6 Ke7 Nf7 Kxe6 Ng5+ Kf6 f4 h6 Bb2+ Kg6 Ne6 Re8 Kf1 Rxe6 f5+ Kf7 f6 gxf6 Kf2 Re4 Kg2 Re2+,C67,Ruy Lopez: Berlin Defense |  l'Hermet Variation,10,316314,404,3620,2025-01-31
T7dwhqQ5,true,1.500684998695E12,1.500685561533E12,37,mate,white,10+0,aldali,1806,dumbluck,2048,e4 Nc6 d4 e5 Nf3 exd4 Bc4 Nf6 O-O d5 exd5 Nxd5 Ng5 Be7 Nxf7 Kxf7 Qf3+ Ke6 Re1+ Ne5 Qe4 Bf6 Bf4 Qd6 Nd2 g5 Bg3 g4 Qxg4+ Kf7 Qh5+ Kg7 Rxe5 Nf4 Bxf4 Qd8 Qf7#,C55,Italian Game: Scotch Gambit,9,562838,242,3854,2025-01-31
GiMAcWct,true,1.500683998023E12,1.500684959843E12,118,resign,black,10+0,apostheosis,1934,dumbluck,2031,Nf3 Nc6 g3 d5 Bg2 e5 d3 Nf6 O-O Bd6 Bg5 h6 Bxf6 Qxf6 e4 dxe4 dxe4 Qg6 Nc3 O-O a3 Bg4 h3 Be6 Qe2 Qf6 Nd5 Qd8 Nh4 Qd7 Kh2 Nd4 Qd3 c6 Ne3 Be7 Nhf5 Bg5 f4 exf4 gxf4 Bxf5 Nxf5 Bf6 Nxd4 Qxd4 Qxd4 Bxd4 c3 Bb6 Rad1 Rad8 Bf3 Bc7 Kg3 g5 e5 f6 fxg5 Bxe5+ Kg4 fxg5 Rxd8 Rxd8 Re1 Bg7 Re7 Rb8 Kf5 Kf8 Rd7 Re8 Kg6 Re6+ Kf5 Rf6+ Ke4 Rf7 Rd8+ Ke7 Rb8 Kd6 Rd8+ Kc5 Bh5 Rf2 Rd7 Rf4+ Kd3 Be5 Bg4 Kb6 Rh7 Rf6 b4 Rd6+ Kc4 Bf4 Bc8 c5 Rxb7+ Kc6 Rxa7 cxb4 axb4 Rd8 b5+ Kb6 Rb7+ Ka5 Bd7 Be3 Kd5 h5 Kc6 Rf8 Ra7+ Bxa7,A04,Zukertort Opening: Black Mustang Defense,2,961820,97,3965,2025-01-31
A02Mshug,true,1.500683305296E12,1.5006839781E12,182,resign,black,10+0,darkest_moment,1787,dumbluck,2020,d4 d5 c4 Nc6 Nc3 dxc4 d5 Ne5 e4 Nf6 Bf4 Ng6 Be3 e5 Bxc4 Bb4 Nf3 Bxc3+ bxc3 Nxe4 O-O Nxc3 Qd3 Na4 Bb5+ Bd7 Qb3 Nb6 Bxb6 axb6 Bd3 Nf4 Nxe5 Nxd3 Qxd3 O-O Rfd1 Re8 Nf3 Bg4 h3 Bh5 Qf5 Bg6 Qf4 Qd6 Qc4 Rad8 Rac1 Rd7 Nd4 Qxd5 Qxd5 Rxd5 Rxc7 Red8 Rxb7 h6 Rxb6 Rxd4 Ra1 Ra4 a3 Rd3 Rb8+ Kh7 Re1 Rdxa3 Ree8 Bf5 g4 Kg6 gxf5+ Kxf5 Rb5+ Kg6 Rb6+ f6 Re7 Ra7 Re3 Rxe3 fxe3 Ra3 Kf2 Ra2+ Kf3 Rh2 Kg3 Rh1 Kg2 Re1 Kf2 Ra1 Rb5 f5 Kf3 Ra3 Rb6+ Kg5 Rb5 g6 Rb6 h5 h4+ Kh6 Rf6 Ra4 Kg3 Rg4+ Kh3 Re4 Kg3 Rxe3+ Kf4 Re4+ Kg3 Kg7 Ra6 Rg4+ Kh3 g5 hxg5 Rxg5 Ra7+ Kh6 Ra6+ Rg6 Ra4 Kg5 Ra1 f4 Kg2 Kg4 Rh1 Rb6 Rf1 Rb2+ Kh1 Kg3 Rg1+ Kh3 Rf1 Kg3 Rg1+ Kf2 Rg5 f3 Rxh5 Rb1+ Kh2 Kf1 Rf5 f2 Kg3 Rb3+ Kh2 Rb8 Kg3 Rg8+ Kf3 Kg1 Ke2 Re8+ Kd1 f1=Q+ Rxf1+ Kxf1 Kd2 Re4 Kd3 Ra4 Kc3 Ke2 Kb3 Rd4 Kc3 Ke3 Kb3 Kd3 Ka3 Kc2,D07,Queen's Gambit Refused: Chigorin Defense #3,6,672804,233,3807,2025-01-31
t69kqnWh,true,1.500674753247E12,1.500674760893E12,2,resign,black,15+15,adcz,1728,dumbluck,2012,e4 Nc6,B00,Nimzowitsch Defense,2,7646,284,3740,2025-01-31
tX7IW7Pk,false,1.500500377295E12,1.500501279147E12,77,mate,white,15+0,stracchino,2322,dumbluck,2012,d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 Bd2 Bxc3 bxc3 Nge7 c4 Qd8 d5 Nb8 Bd3 f5 Bc3 Nd7 Nf3 e4 Nd4 Nc5 Bc2 O-O O-O Bd7 Nb3 Na4 Bb4 b6 Nd4 Nc5 Bxc5 bxc5 Nb3 c6 Nxc5 cxd5 cxd5 Bb5 Bb3 Qd6 Nb7 Qb6 d6+ Kh8 dxe7 Rfe8 Nd6 Rxe7 Nxb5 Qxb5 Rc1 Rd7 Qh5 Rd6 Rfd1 Rh6 Qf7 Qe5 h3 Re8 Rc7 Rg6 Rdc1 Rd6 Re7 Rd1+ Rxd1 Qh2+ Kxh2 Rg8 Qxg8#,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6,901852,310,4334,2025-01-31
9w4VjZfZ,false,1.500499630399E12,1.500500287769E12,65,resign,white,5+5,sackingoff,2045,dumbluck,2012,c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nf3 Nc6 O-O Be6 d4 Bd6 e4 Nf6 d5 Nxe4 dxe6 fxe6 Nxe5 Nxf2 Rxf2 Nxe5 Qb3 Bc5 Qb5+ c6 Qxc5 Nd3 Bxc6+ bxc6 Qxc6+ Qd7 Qxa8+ Ke7 Bg5+ Kd6 Qxh8 Nxf2 Qf8+ Kc6 Qf3+ Kc7 Bf4+ Kd8 Kxf2 Qd4+ Kf1 Qxb2 Qa8+ Kd7 Qxa7+ Ke8 Qa4+ Kf7 Qd7+ Kf6 Qd8+ Kf7 Qc7+ Kg6 Qe5 Qb5+ Qxb5,A20,English Opening: King's English Variation,2,657370,33,4057,2025-01-31
1cln6LHK,true,1.500336599081E12,1.500337010592E12,38,resign,black,10+0,kasparock0967,1851,dumbluck,1996,d4 d5 c4 Nc6 Nc3 dxc4 e3 e5 d5 Nce7 Bxc4 Nf6 e4 Ng6 Nge2 Bc5 O-O O-O a3 a5 Bg5 h6 Bd2 Nh5 Qc1 Qh4 Be3 Bxe3 Qxe3 Nhf4 f3 Qg5 Nxf4 Nxf4 Rf2 Nh3+ Kh1 Qxe3,D07,Queen's Gambit Refused: Chigorin Defense #3,6,411511,145,3847,2025-01-31
daayGWfk,true,1.500335740088E12,1.500336485115E12,51,draw,draw,10+0,alfonso74,1936,dumbluck,2001,d4 d5 c4 Nc6 cxd5 Qxd5 Nf3 e5 Nc3 Bb4 Be3 Bg4 a3 exd4 axb4 Qd6 Nxd4 Nxb4 Qa4+ Bd7 Ndb5 Bxb5 Nxb5 Qe7 Nxc7+ Kf8 Nxa8 b5 Qd1 Nf6 Rxa7 Qe4 Qd8+ Ne8 Bc5+ Kg8 e3 Nc6 Re7 Qb1+ Ke2 Qc2+ Kf3 Qf5+ Kg3 Qg5+ Kh3 Qh5+ Kg3 Qg5+ Kh3,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6,745027,65,3937,2025-01-31
GF90gq47,true,1.500333580124E12,1.500335590906E12,60,outoftime,black,15+10,lurtrester,1957,dumbluck,1972,e4 e5 Nf3 Nc6 a3 Nf6 Nc3 Bc5 h3 d5 exd5 Nxd5 Ne4 Bb6 c4 Nf6 Nxf6+ Qxf6 d3 Bf5 Bg5 Qd6 Be2 f6 Be3 Rd8 b4 Bxe3 fxe3 Bxd3 Nh4 Be4 Qb3 Qe6 O-O O-O Qc3 Rd6 c5 Rdd8 Rad1 Rxd1 Rxd1 Rd8 Rxd8+ Nxd8 g4 Kf8 Bd3 Qd5 Bc4 Qd1+ Kf2 g5 Be2 Qh1 Nf3 Qxh3 Qc4 Qxg4,C46,Four Knights Game: Gunsberg Variation,7,2010782,15,3929,2025-01-31
X6oE2N0s,true,1.500332725028E12,1.5003335348E12,38,outoftime,black,10+0,chess12377,1858,dumbluck,1948,e4 e5 Nf3 Nc6 c3 d5 exd5 Qxd5 c4 Qd8 Nc3 Bg4 h3 Bxf3 Qxf3 Nd4 Qd3 Nf6 Ne4 Bc5 Nxc5 e4 Nxe4 O-O f3 Re8 Kf2 Nh5 g3 f5 Nc3 f4 g4 Qh4+ Kg1 Qg3+ Bg2 Re1+,C44,Ponziani Opening,5,809772,90,3806,2025-01-31
NjcbiyTR,true,1.500331804808E12,1.500332377726E12,45,mate,white,10+2,stringr4y,2027,dumbluck,1976,e4 e5 f4 Nc6 Nf3 f5 exf5 e4 Qe2 Nf6 d3 d5 dxe4 dxe4 Nc3 Bb4 Bd2 O-O Ne5 Nd4 Qc4+ Kh8 O-O-O Nc6 Nf7+ Rxf7 Qxf7 Bxf5 Bc4 Qd6 Nb5 Bxd2+ Rxd2 Qxf4 g3 Qg5 h4 Qxg3 Rhd1 Bg4 Rd8+ Nxd8 Qf8+ Ng8 Qxg8#,C30,King's Gambit Declined |  Miles Defense,6,572918,51,4003,2025-01-31
sWk7HRlo,true,1.500331531119E12,1.500331737168E12,27,resign,white,5+5,paul-b,2094,dumbluck,2004,d4 d5 Bf4 Bf5 e3 Nf6 Nd2 e6 c3 Be7 Be5 Nbd7 Bxf6 Nxf6 f4 c5 Qa4+ Qd7 Bb5 b6 Ngf3 a6 Bxd7+ Nxd7 Qc6 Rd8 Ne5,D00,Queen's Pawn Game: Mason Attack,3,206049,90,4098,2025-01-31
